handle,sku,fuente,price_antes,price_despues,compare_antes,compare_despues,status,error
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-160X90-ALUMINIO-GRIS,psy(shopify),768.74,769.00,526.95,850.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-160X90-ALUMINIO-BLANCO,psy(shopify),768.74,769.00,526.95,850.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-160X90-ALUMINIO-MOONWALK,psy(shopify),768.74,769.00,526.95,850.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-160X90-ALUMINIO-SKYLINE,psy(shopify),768.74,769.00,526.95,850.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-160X90-ALUMINIO-PRADO,psy(shopify),768.74,769.00,526.95,850.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-BLANCO-GRIS,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-BLANCO-BLANCO,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-BLANCO-MOONWALK,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-BLANCO-SKYLINE,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-BLANCO-PRADO,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-TORTOLA-GRIS,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-TORTOLA-BLANCO,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-TORTOLA-MOONWALK,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-TORTOLA-SKYLINE,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-TORTOLA-PRADO,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-ALUMINIO-GRIS,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-ALUMINIO-BLANCO,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-ALUMINIO-MOONWALK,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-ALUMINIO-SKYLINE,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,SV-BRUNEI-190X90-ALUMINIO-PRADO,psy(shopify),943.15,945.00,526.95,1000.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-BLANCO-GRIS,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-BLANCO-BLANCO,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-BLANCO-MOONWALK,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-BLANCO-SKYLINE,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-BLANCO-PRADO,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-TORTOLA-GRIS,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-TORTOLA-BLANCO,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-TORTOLA-MOONWALK,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-TORTOLA-SKYLINE,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-TORTOLA-PRADO,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-ALUMINIO-GRIS,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-ALUMINIO-BLANCO,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-ALUMINIO-MOONWALK,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-ALUMINIO-SKYLINE,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-140-180X90-ALUMINIO-PRADO,psy(shopify),1274.08,1275.00,1400.00,1400.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-BLANCO-GRIS,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-BLANCO-BLANCO,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-BLANCO-MOONWALK,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-BLANCO-SKYLINE,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-BLANCO-PRADO,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-TORTOLA-GRIS,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-TORTOLA-BLANCO,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-TORTOLA-MOONWALK,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-TORTOLA-SKYLINE,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-TORTOLA-PRADO,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-ALUMINIO-GRIS,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-ALUMINIO-BLANCO,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-ALUMINIO-MOONWALK,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-ALUMINIO-SKYLINE,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-140-18090-cm-e4ec7d7c,SV-ATLANTA-200-260X100-ALUMINIO-PRADO,psy(shopify),1669.81,1670.00,1400.00,1800.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-BLANCO-GRIS,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-BLANCO-BLANCO,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-BLANCO-MOONWALK,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-BLANCO-SKYLINE,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-BLANCO-PRADO,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-TORTOLA-GRIS,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-TORTOLA-BLANCO,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-TORTOLA-MOONWALK,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-TORTOLA-SKYLINE,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-TORTOLA-PRADO,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-ALUMINIO-GRIS,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-ALUMINIO-BLANCO,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-ALUMINIO-MOONWALK,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-ALUMINIO-SKYLINE,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-140-180X100-ALUMINIO-PRADO,psy(shopify),1573.34,1575.00,1700.00,1700.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-BLANCO-GRIS,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-BLANCO-BLANCO,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-BLANCO-MOONWALK,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-BLANCO-SKYLINE,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-BLANCO-PRADO,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-TORTOLA-GRIS,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-TORTOLA-BLANCO,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-TORTOLA-MOONWALK,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-TORTOLA-SKYLINE,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-TORTOLA-PRADO,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-ALUMINIO-GRIS,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-ALUMINIO-BLANCO,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-ALUMINIO-MOONWALK,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-ALUMINIO-SKYLINE,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,SV-JAVA-200-260X100-ALUMINIO-PRADO,psy(shopify),2016.97,2019.00,1700.00,2200.00,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-BLANCO-GRIS,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-BLANCO-BLANCO,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-BLANCO-MOONWALK,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-BLANCO-SKYLINE,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-BLANCO-PRADO,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-TORTOLA-GRIS,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-TORTOLA-BLANCO,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-TORTOLA-MOONWALK,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-TORTOLA-SKYLINE,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-TORTOLA-PRADO,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-ALUMINIO-GRIS,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-ALUMINIO-BLANCO,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-ALUMINIO-MOONWALK,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-ALUMINIO-SKYLINE,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D70-ALUMINIO-PRADO,psy(shopify),349.19,349.95,399.95,384.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-BLANCO-GRIS,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-BLANCO-BLANCO,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-BLANCO-MOONWALK,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-BLANCO-SKYLINE,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-BLANCO-PRADO,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-TORTOLA-GRIS,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-TORTOLA-BLANCO,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-TORTOLA-MOONWALK,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-TORTOLA-SKYLINE,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-TORTOLA-PRADO,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-ALUMINIO-GRIS,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-ALUMINIO-BLANCO,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-ALUMINIO-MOONWALK,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-ALUMINIO-SKYLINE,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D80-ALUMINIO-PRADO,psy(shopify),387.14,387.95,399.95,426.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-BLANCO-GRIS,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-BLANCO-BLANCO,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-BLANCO-MOONWALK,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-BLANCO-SKYLINE,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-BLANCO-PRADO,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-TORTOLA-GRIS,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-TORTOLA-BLANCO,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-TORTOLA-MOONWALK,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-TORTOLA-SKYLINE,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-TORTOLA-PRADO,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-ALUMINIO-GRIS,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-ALUMINIO-BLANCO,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-ALUMINIO-MOONWALK,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-ALUMINIO-SKYLINE,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-D90-ALUMINIO-PRADO,psy(shopify),389.84,389.95,399.95,428.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-BLANCO-GRIS,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-BLANCO-BLANCO,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-BLANCO-MOONWALK,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-BLANCO-SKYLINE,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-BLANCO-PRADO,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-TORTOLA-GRIS,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-TORTOLA-BLANCO,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-TORTOLA-MOONWALK,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-TORTOLA-SKYLINE,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-TORTOLA-PRADO,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-GRIS,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-BLANCO,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-MOONWALK,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-SKYLINE,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-PRADO,psy(shopify),378.43,378.95,399.95,399.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-GRIS,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-BLANCO,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-MOONWALK,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-SKYLINE,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-PRADO,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-GRIS,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-BLANCO,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-MOONWALK,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-SKYLINE,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-PRADO,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-GRIS,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-BLANCO,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-MOONWALK,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-SKYLINE,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-PRADO,psy(shopify),406.34,399.90,399.95,439.95,OK,
balliu-mesa-alta-exterior-hpl-94512eab,SV-MESAALTA-60-HPL,psy(shopify),456.69,449.90,575.00,494.95,OK,
balliu-mesa-alta-exterior-hpl-94512eab,SV-MESAALTA-70-HPL,psy(shopify),528.46,529.00,575.00,575.00,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-GRIS,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-BLANCO,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-MOONWALK,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-SKYLINE,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-PRADO,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-GRIS,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-BLANCO,psy(shopify),421.43,421.95,529.95,449.95,OK,
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-MOONWALK,psy(shopify),421.43,421.95,529.95,449.95,OK,
